Protein.Group	detect_study	detect_internal	detect_plate_qc
P62906	0.605405405405405	1	1
P62910	0.264864864864865	0.888888888888889	0.111111111111111
P62913;P62913-2	0.8	1	1
P62937	1	1	1
P62937-2	0.394594594594595	1	1
P62942	0.556756756756757	1	1
P62993	1	1	1
P63000;P63000-2	1	1	1
P63010;P63010-2	1	1	1
P63027	0.135135135135135	0.555555555555556	0.222222222222222
P63092-2;Q5JWF2-2	0.0972972972972973	0.444444444444444	0.222222222222222
P63092-3	0.994594594594595	1	1
P63096	0.827027027027027	1	1
P63098	0.897297297297297	1	1
P63104	1	1	1
P63151	0.718918918918919	1	1
P63167	0.983783783783784	1	1
P63172	0.0864864864864865	0.333333333333333	0.111111111111111
P63173	0.85945945945946	1	0.888888888888889
P63208	1	1	1
P63218	1	1	1
P63220	0.475675675675676	1	0.888888888888889
P63241	1	1	1
P63244	0.724324324324324	1	1
P63272	0.156756756756757	0.888888888888889	0.555555555555556
P63279	0.745945945945946	1	1
P67775	0.567567567567568	1	1
P67809	0.394594594594595	1	0.777777777777778
P67812;P67812-3;P67812-4	0.972972972972973	1	1
P67870	0.756756756756757	1	1
P67936	1	1	1
P67936-2	0.87027027027027	1	1
P68036	0.956756756756757	1	1
P68104;Q5VTE0	1	1	1
P68106	0.254054054054054	1	0.666666666666667
P68366;P68366-2	1	1	1
P68371	1	1	1
P68400	0.837837837837838	1	1
P68402	0.535135135135135	1	1
P68543	0.0918918918918919	0.555555555555556	0
P68871	1	1	1
P69849;Q15155;Q5JPE7;Q5JPE7-2	0.972972972972973	1	1
P69891	0.854054054054054	1	1
P69892	0.275675675675676	0	0.555555555555556
P69905	1	1	1
P78314-4	0.0972972972972973	0.666666666666667	0.222222222222222
P78318	0.410810810810811	1	1
P78330	0.340540540540541	1	0.555555555555556
P78333	0.356756756756757	1	0.888888888888889
P78344	0.994594594594595	1	1
P78352;P78352-2;P78352-3	0.205405405405405	1	0.444444444444444
P78356	0.502702702702703	1	0.777777777777778
P78362-2	0.481081081081081	1	0.888888888888889
P78368	0.643243243243243	1	1
P78371	1	1	1
P78381;P78381-2;P78381-4;P78381-5	0.345945945945946	1	0.888888888888889
P78382	0.318918918918919	1	0.888888888888889
P78386	0.0594594594594595	0.111111111111111	0.111111111111111
P78406	0.491891891891892	1	1
P78410;P78410-2;P78410-3	0.751351351351351	1	1
P78417	1	1	1
P78509;P78509-2	1	1	1
P78527	0.72972972972973	0.666666666666667	0.888888888888889
P78536	0.805405405405405	1	1
P78537	0.72972972972973	1	1
P78540	0.0648648648648649	0.444444444444444	0
P78559	0.951351351351351	1	1
P78560	0.275675675675676	1	0.555555555555556
P80108	1	1	1
P80188;P80188-2	0.52972972972973	0.444444444444444	0.444444444444444
P80217;P80217-2	0.745945945945946	1	1
P80303;P80303-2	0.864864864864865	1	1
P80404	0.167567567567568	1	0.333333333333333
P80511	0.27027027027027	0.111111111111111	0.333333333333333
P80723	0.881081081081081	1	1
P80748	0.994594594594595	1	1
P81605	1	1	1
P82094	0.227027027027027	1	0.555555555555556
P82675	0.227027027027027	1	0.444444444444444
P82909	0.583783783783784	1	1
P83105	0.989189189189189	1	1
P83111	0.745945945945946	1	1
P83436	0.637837837837838	1	1
P83731	0.464864864864865	1	0.444444444444444
P83876	0.151351351351351	0.666666666666667	0.333333333333333
P84022	0.362162162162162	1	0.666666666666667
P84077	1	1	1
P84085	0.832432432432433	1	1
P84095	0.994594594594595	1	1
P84103;P84103-2	0.827027027027027	0.888888888888889	0.777777777777778
P84243	1	1	1
P86790;P86791	0.643243243243243	1	1
P98082;P98082-3	0.951351351351351	1	1
P98160	1	1	1
P98170	0.259459459459459	0.888888888888889	0.555555555555556
P98171;P98171-2	0.940540540540541	1	1
P98172	0.983783783783784	1	1
P98173;P98173-2;P98173-3	0.405405405405405	1	1
P98179	0.421621621621622	1	0.888888888888889
P98194	0.897297297297297	1	1
P98194-7	0.610810810810811	1	1
P98196	0.454054054054054	1	1
P98198	0.254054054054054	0.777777777777778	0.666666666666667
P99999	0.983783783783784	1	1
Q00013	1	1	1
Q00059	0.751351351351351	1	1
Q00169	0.47027027027027	1	1
Q00325;Q00325-2	0.989189189189189	1	1
Q00341	0.87027027027027	1	1
Q00534	0.216216216216216	1	0.444444444444444
Q00535	0.524324324324324	1	1
Q00536-2	0.248648648648649	1	0.444444444444444
Q00537;Q00537-2	0.621621621621622	1	1
Q00577	0.962162162162162	1	1
Q00610;Q00610-2	1	1	1
Q00653	0.556756756756757	1	1
Q00688	0.740540540540541	1	1
Q00722;Q00722-2;Q00722-3	0.897297297297297	1	1
Q00765	0.989189189189189	1	1
Q00796	0.956756756756757	1	1
Q00839	0.821621621621622	1	1
Q00978	0.243243243243243	1	0.777777777777778
Q01082	0.994594594594595	1	1
Q01082-3	0.248648648648649	1	0.333333333333333
Q01085-2	0.502702702702703	1	1
Q01130;Q01130-2	0.367567567567568	0.888888888888889	0.222222222222222
Q01415	0.610810810810811	1	1
Q01433	0.989189189189189	1	1
Q01459	0.735135135135135	1	1
Q01469	0.940540540540541	1	1
Q01518	1	1	1
Q01543;Q01543-3	0.313513513513514	1	0.777777777777778
Q01581	0.135135135135135	0.333333333333333	0.333333333333333
Q01650	0.410810810810811	0.666666666666667	0.666666666666667
Q01804	0.410810810810811	1	1
Q01813	1	1	1
Q01844;Q01844-3;Q01844-5;Q01844-6	1	1	1
Q01968;Q01968-2	0.697297297297297	1	1
Q01970	0.908108108108108	1	1
Q01995	0.194594594594595	0.111111111111111	0.555555555555556
Q02040	0.827027027027027	1	0.777777777777778
Q02094	0.437837837837838	0	0.666666666666667
Q02108	0.940540540540541	1	1
Q02127	0.162162162162162	0.444444444444444	0.222222222222222
Q02153	0.92972972972973	1	1
Q02218	0.832432432432433	1	1
Q02224	0.956756756756757	1	1
Q02252	0.643243243243243	1	1
Q02338	0.335135135135135	1	0.888888888888889
Q02413	0.940540540540541	1	1
Q02487;Q02487-2	0.481081081081081	0.111111111111111	0.333333333333333
Q02509;Q02509-3	0.481081081081081	1	0.555555555555556
Q02543	0.2	0.888888888888889	0.222222222222222
Q02641-3	0.0432432432432432	0	0.111111111111111
Q02750	0.908108108108108	1	1
Q02790	0.713513513513514	1	1
Q02809;Q02809-2	0.816216216216216	1	1
Q02818	1	1	1
Q02878	0.891891891891892	1	1
Q02978	0.913513513513514	1	1
Q02985;Q02985-2	0.837837837837838	1	1
Q03001	0.162162162162162	0.555555555555556	0.555555555555556
Q03013-3	0.454054054054054	1	0.888888888888889
Q03113	0.562162162162162	1	1
Q03154	0.848648648648649	1	1
Q03167;Q03167-2	0.216216216216216	0	0.222222222222222
Q03169	0.475675675675676	1	1
Q03426	0.221621621621622	0.777777777777778	0.444444444444444
Q03518;Q03518-2	0.918918918918919	1	1
Q03519	0.956756756756757	1	1
Q03591	1	1	1
Q04118	0.0810810810810811	0	0.111111111111111
Q04206-2	0.92972972972973	1	1
Q04323;Q04323-2	0.675675675675676	1	1
Q04446	0.956756756756757	1	1
Q04637-8	0.994594594594595	1	1
Q04656;Q04656-2;Q04656-3;Q04656-5	0.751351351351351	1	1
Q04695	0.578378378378378	0.555555555555556	0.555555555555556
Q04756	1	1	1
Q04759	0.935135135135135	1	1
Q04760;Q04760-2	1	1	1
Q04771	0.848648648648649	1	1
Q04837	0.4	1	0.888888888888889
Q04844	0.313513513513514	1	0.888888888888889
Q04864;Q04864-2	0.27027027027027	0.888888888888889	0.777777777777778
Q04917	1	1	1
Q04941	1	1	1
Q05084;Q05084-2;Q05084-3	0.32972972972973	1	0.777777777777778
Q05086;Q05086-2;Q05086-3	0.491891891891892	1	1
Q05193	0.989189189189189	1	1
Q05209	0.972972972972973	1	1
Q05315	0.789189189189189	0.555555555555556	1
Q05397;Q05397-7	0.951351351351351	1	1
Q05655	1	1	1
Q05682	0.259459459459459	1	0.666666666666667
Q05682-5	0.994594594594595	1	1
Q05707-2	0.0648648648648649	0.555555555555556	0
Q05823	0.832432432432433	1	1
Q05940	0.740540540540541	1	1
Q05D60	0.740540540540541	0.333333333333333	0.777777777777778
Q06033;Q06033-2	1	1	1
Q06124-1	0.864864864864865	1	1
Q06187	0.994594594594595	1	1
Q06203	0.524324324324324	1	1
Q06210;Q06210-2	0.772972972972973	1	1
Q06323	1	1	1
Q06481;Q06481-3;Q06481-6	0.6	1	1
Q06787-8;Q06787-9	0.405405405405405	1	1
Q06830	1	1	1
Q07020	0.897297297297297	1	1
Q07021	0.756756756756757	1	1
Q07108	0.313513513513514	1	0.888888888888889
Q07157;Q07157-2	0.27027027027027	0.888888888888889	0.777777777777778
Q07666;Q07666-2	0.886486486486487	0.888888888888889	1
Q07812-2	0.745945945945946	1	1
Q07817;Q07817-3	0.924324324324324	1	1
Q07866-4;Q07866-6;Q07866-7	0.913513513513514	1	1
Q07866;Q07866-3;Q07866-5	0.162162162162162	1	0.333333333333333
Q07889	0.756756756756757	1	1
Q07890	0.410810810810811	1	0.777777777777778
Q07912;Q07912-3	0.378378378378378	1	1
Q07954	1	1	1
Q07955	0.335135135135135	0.777777777777778	0.555555555555556
Q07960	1	1	1
Q08043	0.194594594594595	1	0.555555555555556
Q08174;Q08174-2	0.427027027027027	0.333333333333333	0.888888888888889
Q08188	0.621621621621622	0.333333333333333	0.666666666666667
Q08209-2	0.940540540540541	1	1
Q08211	0.940540540540541	1	1
Q08257	0.864864864864865	1	1
Q08334	0.167567567567568	0.666666666666667	0.444444444444444
Q08357	0.140540540540541	0.777777777777778	0.444444444444444
Q08378	1	1	1
Q08379	0.702702702702703	1	1
Q08380	1	1	1
Q08397	1	1	1
Q08426	0.772972972972973	1	1
Q08431;Q08431-4	0.983783783783784	1	1
Q08477;Q08477-2	0.0648648648648649	0.222222222222222	0.111111111111111
Q08495	1	1	1
Q08554-2	0.821621621621622	0.666666666666667	1
Q08623;Q08623-3	0.2	1	0.333333333333333
Q08722	0.962162162162162	1	1
Q08752	0.821621621621622	1	1
Q08830	1	1	1
Q08999	0.0378378378378378	0	0.111111111111111
Q08AE8;Q08AE8-2	0.616216216216216	1	1
Q08AG7	0.205405405405405	0.888888888888889	0.555555555555556
Q08AM6	0.913513513513514	1	1
Q09019	0.410810810810811	1	1
Q09028;Q09028-2;Q09028-3;Q09028-4	0.178378378378378	0.888888888888889	0.222222222222222
Q09328	0.616216216216216	1	1
Q09666	1	1	1
Q0D2K0;Q0D2K0-2	0.989189189189189	1	1
Q0GE19-1	0.221621621621622	1	0.444444444444444
Q0IIM8	0.405405405405405	1	1
Q0JRZ9	0.389189189189189	1	0.888888888888889
Q0PNE2	0.378378378378378	1	1
Q0VD83	0.621621621621622	1	1
Q0VDF9	0.427027027027027	1	1
Q0VDG4-2	0.491891891891892	1	0.888888888888889
Q0VGL1	0.713513513513514	1	1
Q0ZGT2	0.994594594594595	1	1
Q0ZGT2-2	0.275675675675676	1	0.555555555555556
Q10469	0.686486486486487	1	1
Q10471	0.886486486486487	1	1
Q10472	0.540540540540541	1	1
Q10567-4	0.502702702702703	1	1
Q10567;Q10567-2	0.994594594594595	1	1
Q10713	0.972972972972973	1	1
Q11201	0.486486486486487	0.888888888888889	0.444444444444444
Q11206;Q11206-2;Q11206-3;Q11206-5;Q11206-6;Q11206-7	0.0540540540540541	0.333333333333333	0.111111111111111
Q12765	0.854054054054054	1	1
Q12767;Q12767-2	0.32972972972973	1	0.888888888888889
Q12768	0.8	1	1
Q12770	0.0810810810810811	0.222222222222222	0.111111111111111
Q12778	0.0864864864864865	0.777777777777778	0.111111111111111
Q12792	0.702702702702703	1	1
Q12794;Q12794-2;Q12794-7	0.286486486486487	0.888888888888889	0.222222222222222
Q12797	0.891891891891892	1	1
Q12797-3;Q12797-4	0.989189189189189	1	1
Q12800;Q12800-4	0.416216216216216	1	1
Q12802;Q12802-2;Q12802-4	0.454054054054054	1	0.888888888888889
Q12805;Q12805-2;Q12805-3;Q12805-4;Q12805-5	1	1	1
Q12841;Q12841-2	0.92972972972973	1	1
Q12846	0.92972972972973	1	1
Q12849	0.297297297297297	1	0.555555555555556
Q12851;Q12851-2	0.810810810810811	1	1
Q12860;Q12860-2	0.243243243243243	0.333333333333333	0.111111111111111
Q12882	0.967567567567568	1	1
Q12904	0.864864864864865	1	1
Q12905	0.978378378378378	1	1
Q12906-7	0.994594594594595	1	1
Q12907	1	1	1
Q12912;Q12912-2	0.816216216216216	1	1
Q12913;Q12913-3	1	1	1
Q12931;Q12931-2	0.767567567567568	1	1
Q12933;Q12933-2;Q12933-3;Q12933-4	0.627027027027027	1	1
Q12955	0.367567567567568	0.888888888888889	0.777777777777778
Q12959-2;Q12959-4	0.740540540540541	1	1
Q12965	0.67027027027027	1	1
Q12974	0.502702702702703	1	1
Q12979;Q12979-2;Q12979-4	0.237837837837838	0.888888888888889	0.222222222222222
Q12981	0.864864864864865	1	1
Q12982;Q12982-2	0.632432432432433	1	1
Q12986	0.524324324324324	1	1
Q13011	0.967567567567568	1	1
Q13017;Q13017-2	0.545945945945946	1	1
Q13033	0.875675675675676	1	1
Q13042;Q13042-2;Q13042-3;Q13042-4	0.681081081081081	1	1
Q13043	0.972972972972973	1	1
Q13045	1	1	1
Q13045-2	0.708108108108108	1	1
Q13057;Q13057-2	0.778378378378378	1	1
Q13085;Q13085-2;Q13085-4	0.740540540540541	1	1
Q13093	0.994594594594595	1	1
Q13094	1	1	1
Q13098;Q13098-5;Q13098-7	0.967567567567568	1	1
Q13103	1	1	1
Q13107	0.72972972972973	1	1
Q13126	0.935135135135135	1	1
Q13131;Q13131-2	0.913513513513514	1	1
Q13136	0.567567567567568	1	1
Q13137;Q13137-2;Q13137-3;Q13137-4	0.227027027027027	0.666666666666667	0.444444444444444
Q13144	0.708108108108108	1	1
Q13148	0.72972972972973	1	1
Q13151	0.0486486486486487	0.111111111111111	0
Q13153	0.232432432432432	0.777777777777778	0.444444444444444
Q13155	0.740540540540541	1	1
Q13158	0.524324324324324	1	1
Q13162	0.832432432432433	1	1
Q13163;Q13163-4	0.124324324324324	0.777777777777778	0.222222222222222
Q13164	0.216216216216216	0.666666666666667	0.444444444444444
Q13177	0.994594594594595	1	1
Q13185	0.027027027027027	0	0
Q13188	0.778378378378378	1	1
Q13190;Q13190-4	0.681081081081081	1	1
Q13191-2	0.00540540540540541	0.444444444444444	0
Q13200	0.994594594594595	1	1
Q13201	1	1	1
Q13206	0.989189189189189	1	1
Q13214;Q13214-2	0.6	0.333333333333333	0.555555555555556
Q13217	0.994594594594595	1	1
Q13228;Q13228-4	0.589189189189189	0.777777777777778	0.555555555555556
Q13232	0.335135135135135	1	0.888888888888889
Q13239;Q13239-3;Q13239-5	0.221621621621622	1	0.555555555555556
Q13283	0.897297297297297	1	1
Q13287	0.751351351351351	1	1
Q13303-2	0.389189189189189	1	0.888888888888889
Q13308-6	0.654054054054054	1	1
Q13310;Q13310-2;Q13310-3	0.691891891891892	1	1
Q13322;Q13322-3;Q13322-4	0.513513513513514	1	0.888888888888889
Q13325	0.502702702702703	1	1
Q13332;Q13332-3;Q13332-4	0.118918918918919	0.666666666666667	0.222222222222222
Q13336	0.875675675675676	0.777777777777778	1
Q13347	0.935135135135135	1	1
Q13362-2	0.0378378378378378	0.333333333333333	0.111111111111111
Q13362-4	1	1	1
Q13363	0.767567567567568	1	1
Q13371	0.118918918918919	0.888888888888889	0.444444444444444
Q13395	0.367567567567568	1	0.888888888888889
Q13402;Q13402-2;Q13402-6;Q13402-7;Q13402-8	0.535135135135135	0.777777777777778	0.777777777777778
Q13404	0.978378378378378	1	1
Q13405	0.167567567567568	1	0.888888888888889
Q13409-2;Q13409-3	0.675675675675676	1	1
Q13418	1	1	1
Q13421;Q13421-2;Q13421-3;Q13421-4	0.545945945945946	0.333333333333333	0.222222222222222
Q13423	0.994594594594595	1	1
Q13425	0.378378378378378	1	0.777777777777778
Q13435	0.643243243243243	1	1
Q13439;Q13439-3;Q13439-4;Q13439-5	0.437837837837838	1	0.888888888888889
Q13442	0.908108108108108	1	1
Q13443	0.8	1	1
Q13444;Q13444-3;Q13444-5	0.8	0.666666666666667	1
Q13445	0.45945945945946	1	1
Q13451	0.810810810810811	1	1
Q13459	1	1	1
Q13464	0.983783783783784	1	1
Q13469;Q13469-2;Q13469-3;Q13469-4	0.524324324324324	1	1
Q13480;Q13480-2	0.216216216216216	1	0.333333333333333
Q13485	0.205405405405405	1	0.444444444444444
Q13488	0.410810810810811	1	0.777777777777778
Q13490	0.481081081081081	1	1
Q13492;Q13492-2;Q13492-3;Q13492-5	0.989189189189189	1	1
Q13496	0.891891891891892	1	1
Q13501	0.308108108108108	1	0.666666666666667
Q13505	0.724324324324324	1	1
Q13509-2	0.389189189189189	0.777777777777778	0.777777777777778
Q13510;Q13510-2	0.47027027027027	1	0.888888888888889
Q13526	0.924324324324324	1	1
Q13530;Q13530-2	0.32972972972973	1	0.666666666666667
Q13535	0.318918918918919	0.333333333333333	0.111111111111111
Q13546	0.854054054054054	1	1
Q13547	0.313513513513514	1	0.888888888888889
Q13555;Q13555-10;Q13555-11;Q13555-2;Q13555-3;Q13555-4;Q13555-5;Q13555-6;Q13555-7;Q13555-8;Q13555-9	0.697297297297297	1	1
Q13557-12	0.8	1	1
Q13557-4;Q13557-5	0.372972972972973	0.888888888888889	0.666666666666667
Q13561;Q13561-2;Q13561-3	0.994594594594595	1	1
Q13563;Q13563-3;Q13563-5	0.124324324324324	0.888888888888889	0.111111111111111
Q13564;Q13564-2;Q13564-3;Q13564-4	0.864864864864865	1	1
Q13568;Q13568-4	0.216216216216216	1	0.555555555555556
Q13574-1	0.535135135135135	1	1
Q13576	1	1	1
Q13586	0.994594594594595	1	1
Q13596	0.832432432432433	1	1
Q13608	0.118918918918919	0.555555555555556	0.333333333333333
Q13609	1	1	1
Q13613;Q13613-2	0.243243243243243	1	0.666666666666667
Q13614-2	0.702702702702703	1	1
Q13615;Q13615-2;Q13615-3	0.372972972972973	1	0.888888888888889
Q13616	0.972972972972973	1	1
Q13617-2	0.837837837837838	1	1
Q13618	0.956756756756757	1	1
Q13619	0.864864864864865	1	1
Q13620;Q13620-1	0.540540540540541	1	1
Q13627;Q13627-2;Q13627-3;Q13627-4;Q13627-5	0.637837837837838	1	1
Q13630	0.789189189189189	1	1
Q13636	0.545945945945946	1	1
Q13637	0.994594594594595	1	1
Q13642-1;Q13642-4;Q13642-5	1	1	1
Q13643	0.383783783783784	1	0.888888888888889
Q13683;Q13683-10;Q13683-3;Q13683-7;Q13683-9	0.951351351351351	0.555555555555556	1
Q13724	0.962162162162162	1	1
Q13740;Q13740-2	0.627027027027027	1	1
Q13790	1	1	1
Q13795	0.297297297297297	1	0.888888888888889
Q13813	1	1	1
Q13822;Q13822-3	0.302702702702703	0.888888888888889	0.222222222222222
Q13825	0.335135135135135	1	0.777777777777778
Q13835-2	0.367567567567568	0.222222222222222	0.666666666666667
Q13867	0.632432432432433	1	1
Q13868;Q13868-3	0.264864864864865	0.888888888888889	0.666666666666667
Q13884	0.983783783783784	1	1
Q13885	0.454054054054054	1	0.777777777777778
Q13907-2	0.405405405405405	1	1
Q13948	0.545945945945946	1	1
Q13951	0.113513513513514	0.555555555555556	0.111111111111111
Q13976-2	0.962162162162162	1	1
Q14005;Q14005-2	0.318918918918919	0.111111111111111	0.333333333333333
Q14008	0.989189189189189	1	1
Q14011	0.978378378378378	1	1
Q14012	0.945945945945946	1	1
Q14019	1	1	1
Q14088	0.848648648648649	1	1
Q14103;Q14103-2;Q14103-3;Q14103-4	0.989189189189189	1	1
Q14108	0.340540540540541	1	0.777777777777778
Q14112;Q14112-2	0.989189189189189	1	1
Q14114;Q14114-4	0.437837837837838	1	0.777777777777778
Q14116;Q14116-2	0.810810810810811	1	1
Q14118	0.772972972972973	1	1
Q14126	0.643243243243243	1	1
Q14135;Q14135-2;Q14135-4	0.0594594594594595	0.444444444444444	0.111111111111111
Q14139;Q14139-2	0.735135135135135	1	1
Q14141;Q14141-2;Q14141-4	0.956756756756757	1	1
Q14152	0.908108108108108	1	1
Q14155-1	0.935135135135135	1	1
Q14156	0.92972972972973	1	1
Q14157;Q14157-5	0.816216216216216	1	1
Q14160;Q14160-3	0.627027027027027	1	1
Q14161	0.702702702702703	1	1
Q14162;Q14162-2	0.85945945945946	1	1
Q14164	0.0540540540540541	0.222222222222222	0.111111111111111
Q14165	1	1	1
Q14166	0.913513513513514	1	1
Q14185	0.724324324324324	1	1
Q14192	0.567567567567568	1	1
Q14203-3	0.978378378378378	1	1
Q14204	1	1	1
Q14213	0.556756756756757	0.444444444444444	0.444444444444444
Q14232	0.837837837837838	1	1
Q14240	0.837837837837838	1	1
Q14247	1	1	1
Q14254	1	1	1
Q14257;Q14257-2	0.362162162162162	1	0.777777777777778
Q14258	0.87027027027027	1	1
Q14289-2	0.821621621621622	1	1
Q14314	0.994594594594595	1	1
Q14315;Q14315-2	0.908108108108108	1	1
Q14318-2	0.843243243243243	1	1
Q14344	1	1	1
Q14353	0.394594594594595	1	0.888888888888889
Q14376	0.367567567567568	1	1
Q14392	0.778378378378378	1	1
Q14393;Q14393-1	0.956756756756757	0.666666666666667	1
Q14432	0.940540540540541	1	1
Q14442	0.221621621621622	1	0.777777777777778
Q14444;Q14444-2	0.486486486486487	1	1
Q14457	0.45945945945946	1	1
Q14515	0.940540540540541	1	0.888888888888889
Q14517	0.994594594594595	1	1
Q14520;Q14520-2	1	1	1
Q14534	0.162162162162162	0.444444444444444	0.333333333333333
Q14554	0.983783783783784	1	1
Q14558-2	0.85945945945946	1	1
Q14571	0.940540540540541	1	1
Q14573	0.772972972972973	1	0.777777777777778
Q14574	0.724324324324324	0.111111111111111	0.777777777777778
Q14596;Q14596-2	0.113513513513514	0.777777777777778	0.111111111111111
Q14623	0.675675675675676	0.111111111111111	0.555555555555556
Q14624	1	1	1
Q14624-4	0.0918918918918919	0.222222222222222	0.111111111111111
Q14642	0.92972972972973	1	1
Q14643;Q14643-2;Q14643-3;Q14643-4;Q14643-5;Q14643-6;Q14643-7;Q14643-8	0.972972972972973	1	1
Q14644	1	1	1
Q14651	0.32972972972973	1	1
Q14653	0.508108108108108	1	0.888888888888889
Q14657	0.0810810810810811	0.333333333333333	0.111111111111111
Q14667	0.524324324324324	1	1
Q14677	0.551351351351351	1	1
Q14677-3	0.994594594594595	1	1
Q14683	0.383783783783784	1	1
Q14689;Q14689-6	0.145945945945946	0.444444444444444	0.666666666666667
Q14694;Q14694-2;Q14694-3	0.708108108108108	1	1
